"","pressureAz","con"
"900",0.0385176884696921,"S"
"901",0.491784595131542,"S"
"902",0.998692929693578,"S"
"903",1.01587840482768,"S"
"904",0.94385104580976,"S"
"905",0.962616068290743,"S"
"906",0.977906086608584,"S"
"907",0.920726472651378,"S"
"908",0.833851368572754,"S"
"909",0.798027234745424,"S"
"910",0.672168902145702,"S"
"911",0.808073155871603,"S"
"912",0.735034886551687,"S"
"913",0.66483980245616,"S"
"914",0.672232084039577,"S"
"915",0.362703985944176,"S"
"916",0.357712616328023,"S"
"917",0.34071668687555,"S"
"918",0.315570293113155,"S"
"919",0.291118900183391,"S"
"920",0.283979346175475,"S"
"921",0.508148705645261,"S"
"922",0.310452559709251,"S"
"923",0.315001656068278,"S"
"924",0.328964854614732,"S"
"925",0.346276693536583,"S"
"926",0.327638034843349,"S"
"927",0.543404202427713,"S"
"928",0.556672400141539,"S"
"929",0.528556457367003,"S"
"930",0.350320334744606,"S"
"931",0.436879529353852,"S"
"932",0.472387753711806,"S"
"933",0.557241037186417,"S"
"934",0.575437422622522,"S"
"935",0.0977823049247819,"S"
"936",-0.3784828111077,"S"
"937",-0.361170972185851,"S"
"938",-0.347207773639396,"S"
"939",-0.325915475403399,"S"
"940",0.201906066031379,"S"
"941",-0.2782131455275,"S"
"942",-0.257539683649324,"S"
"943",-0.661790423244822,"S"
"944",-0.671078161644501,"S"
"945",-0.666844974754851,"S"
"946",-0.670446342705747,"S"
"947",-0.672973618460762,"S"
"948",-0.670635888387373,"S"
"949",-0.677522714819788,"S"
"950",-0.680618627619684,"S"
"951",-0.676195895048405,"S"
"952",-0.667666339375231,"S"
"953",-0.71694821659802,"S"
"954",-0.718590945838779,"S"
"955",-0.721813222426423,"S"
"956",-0.725604136058945,"S"
"957",-0.7264886825732,"S"
"958",-0.734512783095371,"S"
"959",-0.731100960826101,"S"
"960",-0.719601856140785,"S"
"961",-0.72876323075271,"S"
"962",-0.729521413479217,"S"
"963",-0.726897537307943,"S"
"964",-0.207891697644224,"S"
"965",-0.202458054770943,"S"
"966",-0.201447144468936,"S"
"967",-0.202394872877067,"S"
"968",-0.221223077251924,"S"
"969",-0.193928499097768,"S"
"970",-0.192664861220261,"S"
"971",-0.181165756534943,"S"
"972",-0.188684401906113,"S"
"973",-0.183061213351205,"S"
"974",-0.168276650184369,"S"
"975",-0.158167547164311,"S"
"976",-0.155008452470542,"S"
"977",-0.150396174217641,"S"
"978",-0.1520389034584,"S"
"979",-0.153239359442032,"S"
"980",-0.147300261417748,"S"
"981",-0.129419785451021,"S"
"982",-0.167644831245615,"S"
"983",-0.168908469123122,"S"
"984",-0.161137096176453,"S"
"985",-0.153365723229783,"S"
"986",-0.127271601059259,"S"
"987",-0.133337062871293,"S"
"988",-0.11526704122294,"S"
"989",-0.158357092845937,"S"
"990",-0.170614380257757,"S"
"991",-0.131631151736659,"S"
"992",-0.12057432030847,"S"
"993",-0.154945270576667,"S"
"994",-0.151849357776774,"S"
"995",-0.124744325304244,"S"
"996",-0.114572040390311,"S"
"997",-0.124491597728743,"S"
"998",-0.124681143410369,"S"
"999",-0.122027503867604,"S"
"1000",-0.0948592895011977,"S"
"1001",-0.109201579410905,"S"
"1002",-0.158357092845938,"S"
"1003",-0.167897558821117,"S"
"1004",-0.500839565185478,"S"
"1005",0.440228169729246,"S"
"1006",0.438838168063988,"S"
"1007",0.439280441321116,"S"
"1008",0.436184528521223,"S"
"1009",0.445472266920901,"S"
"1010",0.441239080031252,"S"
"1011",0.41211222695471,"S"
"1012",0.417798597403493,"S"
"1013",0.457034553500093,"S"
"1014",0.388798108114701,"S"
"1015",0.343812599675442,"S"
"1016",0.346403057324332,"S"
"1017",0.347729877095714,"S"
"1018",0.347666695201839,"S"
"1019",0.347034876263086,"S"
"1020",0.346718966793709,"S"
"1021",0.355122158679133,"S"
"1022",0.370728086466348,"S"
"1023",0.475546848405574,"S"
"1024",-0.892593881571524,"S"
"1025",-1.30908892599791,"S"
"1026",-1.31319574909981,"S"
"1027",-1.3075725605449,"S"
"1028",-1.30769892433265,"S"
"1029",-1.30163346252061,"S"
"1030",-1.31426984129569,"S"
"1031",-1.31250074826718,"S"
"1032",-1.30207573577775,"S"
"1033",-1.29386208957395,"S"
"1034",-1.29569436449633,"S"
"1035",-1.29493618176983,"S"
"1036",-1.29354618010457,"S"
"1037",-1.29638936532896,"S"
"1038",-1.29777936699422,"S"
"1039",-1.29657891101059,"S"
"1040",-1.28324753140289,"S"
"1041",-1.27951979966424,"S"
"1042",-1.28002525481525,"S"
"1043",-1.28242616678251,"S"
"1044",-1.26884205959931,"S"
"1045",-1.27724525148473,"S"
"1046",-1.26719933035855,"S"
"1047",-1.26663069331367,"S"
"1048",-1.26486160028516,"S"
"1049",-1.26543023733004,"S"
"1050",-1.26789433119118,"S"
"1051",-1.26719933035855,"S"
"1052",-1.26694660278305,"S"
"1053",-1.26037568582001,"S"
"1054",-1.26334523483215,"S"
"1055",-1.25626886271811,"S"
"1056",-1.25279385855497,"S"
"1057",-1.25614249893036,"S"
"1058",-1.25740613680787,"S"
"1059",-1.25538431620386,"S"
"1060",-1.25816431953437,"S"
"1061",-1.25848022900375,"S"
"1062",-1.26069159528939,"S"
"1063",-1.25778522817112,"S"
"1064",-1.25734295491399,"S"
"1065",-1.26107068665264,"S"
"1066",-1.25940826435405,"S"
"1067",0.424811787623658,"S"
"1068",0.436247710415098,"S"
"1069",0.426707244439919,"S"
"1070",0.516615079424559,"S"
"1071",0.504863247163742,"S"
"1072",0.487867317711269,"S"
"1073",0.486793225515388,"S"
"1074",0.490394593466284,"S"
"1075",0.482812766201241,"S"
"1076",0.477379123327959,"S"
"1077",0.480790945597229,"S"
"1078",0.508464615114638,"S"
"1079",0.49235323217642,"S"
"1080",0.475104575148446,"S"
"1081",0.461646831752994,"S"
"1082",0.594834264042258,"S"
"1083",0.550227846966252,"S"
"1084",0.525018271309983,"S"
"1085",0.5324105528934,"S"
"1086",0.54631056954598,"S"
"1087",0.51838417245307,"S"
"1088",0.506063703147374,"S"
"1089",0.507769614282009,"S"
"1090",0.510675981400275,"S"
"1091",0.516235988061307,"S"
"1092",0.524386452371229,"S"
"1093",0.594076081315754,"S"
"1094",0.543593748109339,"S"
"1095",0.510044162461522,"S"
"1096",0.499619149972087,"S"
"1097",0.502209607620977,"S"
"1098",0.492921869221298,"S"
"1099",0.267109780510753,"S"
"1100",0.254584691670578,"S"
"1101",-0.379809630879083,"S"
"1102",-0.382589634209599,"S"
"1103",-0.380946904968839,"S"
"1104",-0.379999176560709,"S"
"1105",-0.383474180723854,"S"
"1106",-0.390929644201147,"S"
"1107",-0.379683267091332,"S"
"1108",-0.37835644731995,"S"
"1109",-0.382779179891225,"S"
"1110",-0.385622365115616,"S"
"1111",-0.366099159908129,"S"
"1112",-0.37058507437328,"S"
"1113",-0.375576443989434,"S"
"1114",-0.374439169899677,"S"
"1115",-0.375007806944555,"S"
"1116",-0.368563253769268,"S"
"1117",-0.373870532854799,"S"
"1118",-0.383031907466726,"S"
"1119",-0.383916453980982,"S"
"1120",-0.378735538683202,"S"
"1121",-0.371659166569161,"S"
"1122",-0.374312806111926,"S"
"1123",-0.379620085197457,"S"
"1124",-0.376145081034312,"S"
"1125",-0.374628715581303,"S"
"1126",-0.380188722242335,"S"
"1127",-0.702163653431182,"S"
"1128",-1.4959217850414,"S"
"1129",-0.108001123427273,"S"
"1130",-0.122153867655354,"S"
"1131",-0.121585230610476,"S"
"1132",-0.0198623814711425,"S"
"1133",-0.034015125699224,"S"
"1134",-0.0415969529642671,"S"
"1135",0.057851347995553,"S"
"1136",-0.0807065452731171,"S"
"1137",-0.119500228112589,"S"
"1138",0.0385176884696921,"S"
"1139",0.491784595131542,"S"
"1140",0.998692929693578,"S"
"1141",1.01587840482768,"S"
"1142",0.94385104580976,"S"
"1143",0.962616068290743,"S"
"1144",0.977906086608584,"S"
"1145",0.920726472651378,"S"
"1146",0.833851368572754,"S"
"1147",0.798027234745424,"S"
"1148",0.672168902145702,"S"
"1149",0.808073155871603,"S"
"1150",0.735034886551687,"S"
"1151",0.66483980245616,"S"
"1152",0.672232084039577,"S"
"1153",0.362703985944176,"S"
"1154",0.357712616328023,"S"
"1155",0.34071668687555,"S"
"1156",0.315570293113155,"S"
"1157",0.291118900183391,"S"
"1158",0.283979346175475,"S"
"1159",0.508148705645261,"S"
"1160",0.310452559709251,"S"
"1161",0.315001656068278,"S"
"1162",0.328964854614732,"S"
"1163",0.346276693536583,"S"
"1164",0.327638034843349,"S"
"1165",0.543404202427713,"S"
"1166",0.556672400141539,"S"
"1167",0.528556457367003,"S"
"1168",0.350320334744606,"S"
"1169",0.436879529353852,"S"
"1170",0.472387753711806,"S"
"1171",0.557241037186417,"S"
"1172",0.575437422622522,"S"
"1173",0.0977823049247819,"S"
"1174",-0.3784828111077,"S"
"1175",-0.361170972185851,"S"
"1176",-0.347207773639396,"S"
"1177",-0.325915475403399,"S"
"1178",0.201906066031379,"S"
"1179",-0.2782131455275,"S"
"1180",-0.257539683649324,"S"
"1181",0.0907059328107412,"S"
"1182",0.094686392124889,"S"
"1183",0.0807863754723093,"S"
"1184",0.0927277534147528,"S"
"1185",0.0919695706882484,"S"
"1186",0.0923486620515006,"S"
"1187",0.113261868924246,"S"
"1188",-0.435851970746529,"S"
"1189",-1.60079973002047,"S"
"1190",-1.44366635995244,"S"
"1191",-1.45004773123385,"S"
"1192",-1.45080591396035,"S"
"1193",-1.44139181177292,"S"
"1194",-1.4424659039688,"S"
"1195",0.883512337158786,"S"
"1196",1.5389613042218,"S"
"1197",1.53390675271177,"S"
"1198",1.55406177685801,"S"
"1199",1.55469359579676,"S"
"1200",-0.437810609456666,"S"
"1201",-1.4412022660913,"S"
"1202",-0.0952383808644495,"S"
"1203",-0.910979812689255,"S"
"1204",-0.989388542988583,"S"
"1205",-0.992610819576226,"S"
"1206",-0.988188087004951,"S"
"1207",-0.976183527168632,"S"
"1208",-0.97289806868711,"S"
"1209",-1.15713647122767,"S"
"1210",-0.850641104038284,"S"
"1211",-1.08441411137712,"S"
"1212",-1.41573996285952,"S"
"1213",-1.38155855827295,"S"
"1214",-1.38756083819111,"S"
"1215",-1.37403991290178,"S"
"1216",-1.37119672767739,"S"
"1217",-1.37618809729355,"S"
"1218",-1.37795719032206,"S"
"1219",-1.38383310645246,"S"
"1220",-1.38585492705648,"S"
"1221",-0.880020684690327,"S"
"1222",-0.466305643594454,"S"
"1223",-0.450762897701118,"S"
"1224",-0.451836989896999,"S"
"1225",-0.438947883546422,"S"
"1226",-0.434398787187396,"S"
"1227",-0.43420924150577,"S"
"1228",-0.425363776363219,"S"
"1229",-0.45777608792128,"S"
"1230",-0.45859745254166,"S"
"1231",-0.487534759936576,"S"
"1232",-0.511164788245961,"S"
"1233",-0.493979313111863,"S"
"1234",-0.499097046515767,"S"
"1235",-0.498338863789263,"S"
"1236",-0.493284312279234,"S"
"1237",-0.500802957650402,"S"
"1238",-0.485007484181561,"S"
"1239",-0.744621886115429,"S"
"1240",-0.540063043515515,"S"
"1241",0.999135202950706,"S"
"1242",0.950927417923804,"S"
"1243",0.986751551751134,"S"
"1244",0.998313838330326,"S"
"1245",0.993512014395798,"S"
"1246",0.967481074119149,"S"
"1247",0.921863746741134,"S"
"1248",0.892926439346218,"S"
"1249",0.937216946952847,"S"
"1250",0.937596038316099,"S"
"1251",0.934436943622331,"S"
"1252",0.929887847263305,"S"
"1253",0.993512014395792,"S"
"1254",1.08891667414759,"S"
"1255",1.09175985937198,"S"
"1256",1.09081213096385,"S"
"1257",1.08348303127431,"S"
"1258",1.08392530453144,"S"
"1259",1.08026075468667,"S"
"1260",1.06497073636883,"S"
"1261",1.05473526956102,"S"
"1262",0.836315462433893,"S"
"1263",0.802955422467699,"S"
"1264",0.796700414974038,"S"
"1265",0.760244462207954,"S"
"1266",0.775913571889044,"S"
"1267",0.786401766272354,"S"
"1268",0.782863580215334,"S"
"1269",0.785896311121351,"S"
"1270",0.788739496345745,"S"
"1271",0.792214500508887,"S"
"1272",0.791077226419131,"S"
"1273",0.792024954827261,"S"
"1274",0.792151318615012,"S"
"1275",0.792530409978264,"S"
"1276",0.788992223921244,"S"
"1277",0.79044540748038,"S"
"1278",0.890588709272833,"S"
"1279",0.0688449975298659,"S"
"1280",0.0109703827400344,"S"
"1281",0.0107808370584083,"S"
"1282",0.000861279719976724,"S"
"1283",-0.00160281414116241,"S"
"1284",-0.00431963557780299,"S"
"1285",-0.00381418042680009,"S"
"1286",-0.0059623648185624,"S"
"1287",-0.00659418375731605,"S"
"1288",-0.00722600269606967,"S"
"1289",-0.00855282246745227,"S"
"1290",0.00269355464236224,"S"
"1291",0.326437578859718,"S"
"1292",0.326690306435219,"S"
"1293",0.529251458199632,"S"
"1294",0.658963886325754,"S"
"1295",0.677855272594484,"S"
"1296",0.697065983570101,"S"
"1297",0.571836054671623,"S"
"1298",0.576637878606151,"S"
"1299",0.575311058834771,"S"
"1300",0.584535615340571,"S"
"1301",0.577206515651032,"S"
"1302",0.586620617838458,"S"
"1303",0.564633318769835,"S"
"1304",0.583966978295693,"S"
"1305",0.582197885267182,"S"
"1306",0.580239246557049,"S"
"1307",0.579860155193794,"S"
"1308",0.579860155193794,"S"
"1309",0.577332879438783,"S"
"1310",0.564949228239212,"S"
"1311",0.58181879390393,"S"
"1312",0.591927896923988,"S"
"1313",0.574426512320513,"S"
"1314",0.584914706703823,"S"
"1315",0.589147893593472,"S"
"1316",0.58358788693244,"S"
"1317",0.565328319602464,"S"
"1318",0.571077871945122,"S"
"1319",0.577459243226533,"S"
"1320",0.578849244891788,"S"
"1321",0.583145613675313,"S"
"1322",0.584914706703823,"S"
"1323",0.585356979960951,"S"
"1324",0.588705620336345,"S"
"1325",0.586620617838458,"S"
"1326",0.592117442605614,"S"
"1327",0.599383360401281,"S"
"1328",0.608734280694838,"S"
"1329",0.619538384547525,"S"
"1330",0.61606338038438,"S"
"1331",0.616189744172131,"S"
"1332",0.626425210979939,"S"
"1333",0.643165213773676,"S"
"1334",0.0496377017917559,"S"
"1335",0.0562718006486689,"S"
"1336",0.0909586603862427,"S"
"1337",0.10353185726744,"S"
"1338",0.132090073299103,"S"
"1339",0.104985040826573,"S"
"1340",0.0784486453989209,"S"
"1341",0.0962027575778977,"S"
"1342",0.0977191230309064,"S"
"1343",0.109091863928472,"S"
"1344",0.115220507634382,"S"
"1345",0.111935049152863,"S"
"1346",0.099740943634918,"S"
"1347",0.13417507579699,"S"
"1348",0.144410542604799,"S"
"1349",0.105995951128579,"S"
"1350",0.0926013896270021,"S"
"1351",0.0749736412357759,"S"
"1352",0.075858187750031,"S"
"1353",0.0963291213656484,"S"
"1354",0.0938018456106339,"S"
"1355",0.106375042491831,"S"
"1356",0.112945959454869,"S"
"1357",0.195019239598964,"S"
"1358",0.16469193053879,"S"
"1359",0.10707004332446,"S"
"1360",0.078132735929544,"S"
"1361",0.145926908057808,"S"
"1362",0.118632329903651,"S"
"1363",0.149212366539327,"S"
"1364",0.127730522621704,"S"
"1365",0.115157325740506,"S"
"1366",0.0119181111481642,"S"
"1367",-0.00488827262268125,"S"
"1368",0.0314413163556515,"S"
"1369",0.163491474555158,"S"
"1370",0.189964688088935,"S"
"1371",0.177138763632236,"S"
"1372",0.151360550931088,"S"
"1373",0.159258287665509,"S"
"1374",0.161216926375645,"S"
"1375",0.108712772565219,"S"
"1376",0.0946232102310136,"S"
"1377",0.0770586437336629,"S"
"1378",0.0702981810889991,"S"
"1379",0.129499615650214,"S"
"1380",0.351982504568096,"S"
"1381",0.998945657269083,"S"
"1382",1.06623437424633,"S"
"1383",1.09049622149447,"S"
"1384",1.10755533284082,"S"
"1385",1.18008814700974,"S"
"1386",1.29899647128317,"S"
"1387",1.33330423965749,"S"
"1388",1.356871086073,"S"
"1389",1.30689420801759,"S"
"1390",1.32698605026996,"S"
"1391",1.34511925381219,"S"
"1392",1.35478608357512,"S"
"1393",1.3827756625619,"S"
"1394",1.15317266021884,"S"
"1395",0.856849577943383,"S"
"1396",0.876878238301876,"S"
"1397",0.883701882840415,"S"
"1398",0.899118264946004,"S"
"1399",0.91188100750883,"S"
"1400",0.895011441844105,"S"
"1401",0.936206036650841,"S"
"1402",0.914913738414844,"S"
"1403",0.926855116357288,"S"
"1404",1.11463170495486,"S"
"1405",1.21408000591469,"S"
"1406",1.22614774764488,"S"
"1407",1.21256364046168,"S"
"1408",1.21313227750656,"S"
"1409",1.20889909061691,"S"
"1410",1.20624545107414,"S"
"1411",1.203781357213,"S"
"1412",1.20858318114753,"S"
"1413",1.41051251397319,"S"
"1414",1.15158447261296,"S"
"1415",0.621117931894409,"S"
"1416",0.606207004939823,"S"
"1417",0.0171622083398196,"S"
"1418",-0.00394054421455113,"S"
"1419",0.404024944538664,"S"
"1420",0.1926183276317,"S"
"1421",0.0569036195874226,"S"
"1422",0.0480581544448718,"S"
"1423",0.350130789062979,"S"
"1424",0.665471621394916,"S"
"1425",0.620043839698528,"S"
"1426",0.715448499450325,"S"
"1427",0.714121679678942,"S"
"1428",0.716901683009458,"S"
"1429",0.39467402424511,"S"
"1430",-0.971192157552482,"S"
"1431",-0.951100315300113,"S"
"1432",-0.966074424148571,"S"
"1433",-0.850704285932159,"S"
"1434",0.651066149591331,"S"
"1435",0.684678917133023,"S"
"1436",0.68922801349205,"S"
"1437",0.596161083813641,"S"
"1438",0.62914203241658,"S"
"1439",0.627878394539073,"S"
"1440",0.53582237516267,"S"
"1441",0.533611008877032,"S"
"1442",0.543277838639962,"S"
"1443",0.981760182134975,"S"
"1444",1.13023763274208,"S"
"1445",1.15273038696171,"S"
"1446",1.03931888745543,"S"
"1447",0.856596850367885,"S"
"1448",0.871760504897972,"S"
"1449",0.154772373200359,"S"
"1450",0.386151853468622,"S"
"1451",-1.40234540135795,"S"
"1452",-1.40228221946407,"S"
"1453",-1.40253494703957,"S"
"1454",-1.40127130916206,"S"
"1455",-1.40051312643556,"S"
"1456",-1.39116220614201,"S"
"1457",-1.39160447939913,"S"
"1458",-1.38831902091762,"S"
"1459",-1.38572856326873,"S"
"1460",-1.38459128917897,"S"
"1461",-1.38711856493398,"S"
"1462",-1.38926674932575,"S"
"1463",-1.38718174682786,"S"
"1464",-1.38914038553799,"S"
"1465",-1.38730811061561,"S"
"1466",-1.38920356743187,"S"
"1467",-1.38775038387274,"S"
"1468",-1.38673947357073,"S"
"1469",-1.38680265546461,"S"
"1470",-1.38313810561984,"S"
"1471",-1.38654992788911,"S"
"1472",-1.38332765130146,"S"
"1473",-1.38332765130146,"S"
"1474",-1.37460854994666,"S"
"1475",-1.3717021828284,"S"
"1476",-1.35976080488595,"S"
"1477",-1.3632358090491,"S"
"1478",-1.34927261050264,"S"
"1479",-1.36134035223284,"S"
"1480",-1.3370785049847,"S"
"1481",-1.26524069164841,"S"
"1482",-0.883748416428974,"S"
"1483",-1.33953260961361,"S"
"1484",1.69432558126131,"S"
"1485",1.69255648823281,"S"
"1486",1.70020149739172,"S"
"1487",1.69893785951422,"S"
"1488",1.68402693255963,"S"
"1489",1.7002646792856,"S"
"1490",1.69628421997145,"S"
"1491",1.69874831383259,"S"
"1492",1.69767422163671,"S"
"1493",1.69900104140809,"S"
"1494",1.68781784619215,"S"
"1495",1.53327493377301,"S"
"1496",1.55772632670278,"S"
"1497",1.57314270880837,"S"
"1498",1.58912772795883,"S"
"1499",1.59020182015471,"S"
"1500",1.58394681266105,"S"
"1501",1.59772046552588,"S"
"1502",1.58919090985271,"S"
"1503",1.59633046386062,"S"
"1504",1.6053654746848,"S"
"1505",1.59140227613835,"S"
"1506",1.6092195702112,"S"
"1507",1.53630766467903,"S"
"1508",1.55235586572337,"S"
"1509",1.52600901597735,"S"
"1510",1.56890952191872,"S"
"1511",1.58912772795883,"S"
"1512",1.58028226281628,"S"
"1513",1.60662911256231,"S"
"1514",1.5443317652012,"S"
"1515",1.54660631338072,"S"
"1516",1.56031678435167,"S"
"1517",1.56739315646571,"S"
"1518",1.57213179850636,"S"
"1519",1.56132769465367,"S"
"1520",1.61269457437434,"S"
"1521",1.61560094149261,"S"
"1522",1.61705412505174,"S"
"1523",1.51514173023078,"S"
"1524",1.45328196576787,"S"
"1525",0.65902706821963,"S"
"1526",0.669072989345812,"S"
"1527",0.668504352300931,"S"
"1528",0.698263024316226,"S"
"1529",0.688848922128797,"S"
"1530",0.680761639712754,"S"
"1531",0.683668006831018,"S"
"1532",0.720123959597102,"S"
"1533",0.850973661812974,"S"
"1534",0.856849577943386,"S"
"1535",0.894758714268604,"S"
"1536",0.877762784816131,"S"
"1537",0.888440524881067,"S"
"1538",0.896148715933861,"S"
"1539",0.894063713435975,"S"
"1540",0.891915529044212,"S"
"1541",0.894569168586978,"S"
"1542",0.89494825995023,"S"
"1543",0.892231438513589,"S"
"1544",0.898233718431748,"S"
"1545",0.885723703444427,"S"
"1546",0.893621440178847,"S"
"1547",0.907142365468175,"S"
"1548",0.876878238301873,"S"
"1549",0.862283220816664,"S"
"1550",0.902972360472404,"S"
"1551",0.897980990856247,"S"
"1552",0.868032773159325,"S"
"1553",0.890967800636082,"S"
"1554",0.906384182741673,"S"
"1555",0.897159626235867,"S"
"1556",0.873655961714229,"S"
"1557",0.862283220816664,"S"
"1558",0.852363663478232,"S"
"1559",0.862220038922789,"S"
"1560",0.811990433291879,"S"
"1561",0.737269089666435,"S"
"1562",0.431003613223443,"S"
"1563",0.445724994496403,"S"
"1564",0.450905909794182,"S"
"1565",0.464869108340638,"S"
"1566",0.467206838414026,"S"
"1567",0.495196417400811,"S"
"1568",0.479021852568719,"S"
"1569",0.499492786184336,"S"
"1570",0.389809018416707,"S"
"1571",0.363904441927809,"S"
"1572",0.357017615495395,"S"
"1573",0.385259922057682,"S"
"1574",0.381153098955784,"S"
"1575",0.378246731837516,"S"
"1576",0.380837189486407,"S"
"1577",0.365863080637946,"S"
"1578",0.379510369715024,"S"
"1579",0.330291674386115,"S"
"1580",0.234128831907814,"S"
"1581",0.799922691561685,"S"
"1582",1.09447668080862,"S"
"1583",1.12733126562381,"S"
"1584",1.0765962048419,"S"
"1585",1.04361525623896,"S"
"1586",1.06345437091582,"S"
"1587",1.06446528121783,"S"
"1588",1.06307527955257,"S"
"1589",1.05997936675268,"S"
"1590",1.04412071138996,"S"
"1591",1.07375301961751,"S"
"1592",1.00867566892589,"S"
"1593",1.02744069140686,"S"
"1594",1.04418389328384,"S"
"1595",1.02093295633771,"S"
"1596",1.00140975113022,"S"
"1597",1.05757845478541,"S"
"1598",1.06850892242585,"S"
"1599",1.04810117070411,"S"
"1600",1.06490755447495,"S"
"1601",1.06920392325848,"S"
"1602",1.06939346894011,"S"
"1603",1.07286847310325,"S"
"1604",1.05429299630389,"S"
"1605",1.0594107297078,"S"
"1606",1.05024935509587,"S"
"1607",1.05189208433663,"S"
"1608",1.04645844146335,"S"
"1609",1.0378657038963,"S"
"1610",1.05176572054888,"S"
"1611",1.05549345228753,"S"
"1612",1.05397708683452,"S"
"1613",1.10319578216342,"S"
"1614",1.1822363314015,"S"
"1615",1.37822656620288,"S"
"1616",1.49884080161094,"S"
"1617",2.121814275222,"S"
"1618",2.12276200363013,"S"
"1619",2.11732836075685,"S"
"1620",2.11713881507523,"S"
"1621",2.12225654847913,"S"
"1622",2.0954042435821,"S"
"1623",2.09742606418612,"S"
"1624",2.08965469123944,"S"
"1625",1.99772503565081,"S"
"1626",1.92720200743945,"S"
"1627",1.22608456575101,"S"
"1628",1.22659002090201,"S"
"1629",1.2294332061264,"S"
"1630",1.24750322777476,"S"
"1631",1.23196048188142,"S"
"1632",1.22760093120402,"S"
"1633",1.23341366544055,"S"
"1634",1.23960549104034,"S"
"1635",1.2284222958244,"S"
"1636",1.23474048521194,"S"
"1637",1.23069684400391,"S"
"1638",1.23827867126896,"S"
"1639",1.22873820529377,"S"
"1640",1.22374683567762,"S"
"1641",1.2325291189263,"S"
"1642",1.23568821362007,"S"
"1643",1.23493003089356,"S"
"1644",1.23979503672196,"S"
"1645",1.23467730331806,"S"
"1646",1.25710687564381,"S"
"1647",1.23050729832228,"S"
"1648",1.22191456075523,"S"
"1649",1.22602138385714,"S"
"1650",1.2335400292283,"S"
"1651",1.24826141050126,"S"
"1652",1.25306323443579,"S"
"1653",1.24453367876261,"S"
"1654",1.24017412808522,"S"
"1655",1.23006502506516,"S"
"1656",1.23821548937508,"S"
"1657",1.245860498534,"S"
"1658",1.22835911393052,"S"
"1659",1.23360321112218,"S"
"1660",1.23562503172619,"S"
"1661",1.22254637969399,"S"
"1662",1.22267274348173,"S"
"1663",1.21982955825734,"S"
"1664",1.225073655449,"S"
"1665",1.2281695682489,"S"
"1666",1.2243154727225,"S"
"1667",1.22962275180803,"S"
"1668",1.21433273349019,"S"
"1669",1.21351136886981,"S"
"1670",1.21382727833918,"S"
"1671",1.23038093453453,"S"
"1672",1.2181876770957,"S"
"1673",0.800554510500435,"S"
"1674",1.09599304626163,"S"
"1675",1.0988994133799,"S"
"1676",1.09308667914336,"S"
"1677",1.08664212596808,"S"
"1678",1.09681441088201,"S"
"1679",1.09289713346174,"S"
"1680",1.12467762608105,"S"
"1681",1.12031807540365,"S"
"1682",1.36369473061154,"S"
"1683",1.54603767633584,"S"
"1684",1.54294176353595,"S"
"1685",1.55842132753541,"S"
"1686",1.55633632503752,"S"
"1687",1.54540585739709,"S"
"1688",1.55652587071915,"S"
"1689",1.55570450609877,"S"
"1690",1.55583086988652,"S"
"1691",1.55507268716001,"S"
"1692",1.55140813731525,"S"
"1693",1.55557814231102,"S"
"1694",1.5486913158786,"S"
"1695",1.54805949693985,"S"
"1696",1.54591131254809,"S"
"1697",1.5397194869483,"S"
"1698",1.54565858497259,"S"
"1699",1.31550349322351,"S"
"1700",0.306345736607353,"S"
"1701",0.323215302272075,"S"
"1702",0.345960784067205,"S"
"1703",0.366305353895073,"S"
"1704",0.390124927886085,"S"
"1705",0.385259922057683,"S"
"1706",0.357902162009649,"S"
"1707",0.368200810711334,"S"
"1708",0.424369514366533,"S"
"1709",0.391957202808471,"S"
"1710",0.342359416116309,"S"
"1711",0.347161240050836,"S"
"1712",0.370791268360224,"S"
"1713",0.330291674386115,"S"
"1714",0.328838490826982,"S"
"1715",0.302365277293205,"S"
"1716",0.321825300606817,"S"
"1717",0.302049367823828,"S"
"1718",0.297879362828054,"S"
"1719",0.306598464182854,"S"
"1720",-0.0129123731448535,"S"
"1721",-0.586603148989067,"S"
"1722",-0.624323560176736,"S"
"1723",-0.615604458821936,"S"
"1724",-0.676132713154533,"S"
"1725",-0.678849534591173,"S"
"1726",-0.691043640109118,"S"
"1727",-0.59955625777759,"S"
"1728",-0.592416703769674,"S"
"1729",-0.592290339981924,"S"
"1730",-0.603031261940735,"S"
"1731",-0.594312160585935,"S"
"1732",-0.575673501892706,"S"
"1733",-0.675437712321901,"S"
"1734",-0.645931767882109,"S"
"1735",-0.681250446558437,"S"
"1736",-0.690222275488739,"S"
"1737",-0.702416381006683,"S"
"1738",-0.697172283815028,"S"
"1739",-0.698688649268037,"S"
"1740",-0.701089561235301,"S"
"1741",-0.696287737300773,"S"
"1742",-0.702669108582185,"S"
"1743",-0.65673947277538,"S"
"1744",-1.90609464122621,"R"
"1745",-1.90255645516918,"R"
"1746",-1.85681276400343,"R"
"1747",-1.70334394378017,"R"
"1748",-1.70700849362494,"R"
"1749",-1.70618712900456,"R"
"1750",-1.70688212983719,"R"
"1751",-1.70884076854733,"R"
"1752",-1.71035713400034,"R"
"1753",-1.68780119788683,"R"
"1754",-1.70397576271893,"R"
"1755",-1.70334394378017,"R"
"1756",-1.70479712733931,"R"
"1757",-1.68540028591957,"R"
"1758",-1.69121302015611,"R"
"1759",-1.69784711901302,"R"
